ID,Text,Comment
Lapantouflemagic.FarmUpgradeD.DisplayName,Amélioration de Ferme : Fermiers Assistants,496
Lapantouflemagic.FarmUpgradeD.FlavorDescription,"« Nous devrions essayer d’inventer des machines pour ce genre de tâches. Le travail manuel va finir par montrer ses limites »
- Un castor ingénieur",497
Lapantouflemagic.GathererHouse.DisplayName,Bureau des Cueilleurs,498
Lapantouflemagic.GathererHouse.Description,"Une maison moyenne dans laquelle un groupe de cueilleurs se regroupent pour se répartir les tâches efficacement.
<color=#00FFFF>Bâtiment étanche</color>",499
Lapantouflemagic.GathererHouse.FlavorDescription,"« Que je ne t’attrappe pas dans ma maison couvert de boue et de jus de baies ! Va te doucher ou je te lance dans la rivière moi-même ! »
- Maman castor, tous les soirs.",500
Lapantouflemagic.LumberjackHouse.DisplayName,Loge de Planification des Abattages,501
Lapantouflemagic.LumberjackHouse.Description,"Une maison à deux étages qui sert aussi de camp de travail à un groupe de bûcherons, une bonne planification augmentant leur efficacité.
<color=#00FFFF>Bâtiment étanche</color>",502
Lapantouflemagic.LumberjackHouse.FlavorDescription,"« Mon papa c’est le plus fort ! Il peut porter un sequoia entier sur son dos ! »
- Fanfaronnade typique de chaton",503
Lapantouflemagic.PassthroughHouse.DisplayName,Loge Traversante,504
Lapantouflemagic.PassthroughHouse.Description,"Une maison légèrement élargie pour accueillir un sas permettant aux castors de passer d’un coté à l’autre du barrage.
Emploie <color=green>un camionneur</color>.
<color=#00FFFF>Bâtiment étanche</color>",505
Lapantouflemagic.PassthroughHouse.FlavorDescription,« Vous vous dites que j’ai une plus grande maison hein ? Ben non ! Le mécanisme du sas est énorme et en plus est bruyant. Enfin heureusement que personne ne s’en sert la nuit. »,506
Lapantouflemagic.TappersFlag.DisplayName,Drapeau de saigneur,507
Lapantouflemagic.TappersFlag.Description,Récolte la résine des pins ou autres essences sur certains arbres.,508
Lapantouflemagic.TappersFlag.FlavorDescription,"« ça à l’air facile, mais il faut un certain degré de technique pour ne pas se retrouver la fourrure engluée de ce truc »",509
Lapantouflemagic.MechanizedSeaweedfarm.DisplayName,Automates Cultivateurs Hydroponiques,514
Lapantouflemagic.MechanizedSeaweedfarm.Description,"Une machine infernale qui transforme l’énergie mécanique en délicieux produits agricoles.
Requiert du bois pour les opérations de maintenance.",519
Lapantouflemagic.MechanizedSeaweedfarm.FlavorDescription,"« La règle la plus importante de l’ingénierie castorine, c’est de ne surtout pas regarder les mécanismes de trop près.
- Papy castor, à propos de son absence de moustaches.",520
Lapantouflemagic.NEWPaperMill.Description,"Une papeterie mécanisée.
Casse des engrenages de temps en temps.
<color=#00FFFF>Bâtiment étanche</color>",521
Lapantouflemagic.MechanicalDrill.DisplayName,Foreuse Mécanique,525
Lapantouflemagic.IronMechanicalDrill.DisplayName,Foreuse Mécanique (Minerai de Fer),526
Lapantouflemagic.MechanicalDrillBlueprint.Fancy.DisplayName,Plan de Foreuse Mécanique Enluminé,527
Lapantouflemagic.MechanicalDrillBlueprint.Fancy.PluralDisplayName,Plans de Foreuse Mécanique Enluminés,528
Lapantouflemagic.MechanicalDrillBlueprint.DisplayName,Plan de Foreuse Mécanique,529
Lapantouflemagic.MechanicalDrillBlueprint.PluralDisplayName,Plans de Foreuse Mécanique,530
Lapantouflemagic.IronMechanicalDrill.Description,"Une foreuse mécanique qui broie la roche pour extraire du minerai de Fer.
La tête de forage doit être changée régulièrement.
<color=red>Supprimer la rocaille c’est tricher !</color>",531
Lapantouflemagic.IronMechanicalDrill.FlavorDescription,"« C’est incroyable qu’on puisse continuellement forer au même endroit pendant des jours, et toujours trouver autant de minerai ! »
- Maman castor",532
Lapantouflemagic.CoalMechanicalDrill.DisplayName,Foreuse Mécanique (Charbon),533
Lapantouflemagic.CoalMechanicalDrill.Description,"Une foreuse mécanique qui broie la roche pour extraire du Charbon.
La tête de forage doit être changée régulièrement.
<color=red>Supprimer la rocaille c’est tricher !</color>",534
Lapantouflemagic.CoalMechanicalDrill.FlavorDescription,"« Si tu fais tourner la foreuse trop vite, le filon de charbon risque de prendre feu et BOUM la montagne ! »
- Un mauvais castor alchimiste",535
Good.Drillbits.DisplayName,Tête de Foreuse,541
Good.Drillbits.PluralDisplayName,Têtes de Foreuse,542
Lapantouflemagic.Factory.DisplayName,Atelier,543
Lapantouflemagic.Factory.FlavorDescription,"« Si il faut une enclume pour faire d’autres enclumes, d’où vient la première enclume ? »
- Armok, castor métallurgiste",544
Good.Quartz.DisplayName,Quartz,546
Good.Quartz.PluralDisplayName,Quartz,547
Good.Kimchi.DisplayName,Kimchi,550
Good.Kimchi.PluralDisplayName,Kimchi,551
Good.RedSoda.DisplayName,Soda Piquant,552
Good.RedSoda.PluralDisplayName,Soda Piquant,553
Lapantouflemagic.Brewery.DisplayName,Brasserie,554
Lapantouflemagic.Brewery.Description,"Une grande maison organisée de sorte à permettre aux castors de gérer facilement un grand nombre de barils de fermentation.
<color=#00FFFF>Bâtiment étanche</color>",555
Lapantouflemagic.Brewery.FlavorDescription,"« Le jus de champignons est la pire chose que l’on puisse boire, et pourtant en ajouter a certaines choses les rend bien meilleures. On devrait étudier ça un jour. »
- Un scientifique castor",556
Lapantouflemagic.Winery.DisplayName,Cave à Vin,564
Lapantouflemagic.Winery.FlavorDescription,"« Non Kevin, tu es tombé dedans quand tu étais petit, tu te souviens ? »",566
NaturalResource.Waterbamboo.DisplayName,Bambou Incroyablement Grand,569
NaturalResource.Waterbamboo.FlavorDescription,"« Si on attends assez longtemps, on peut l’escalader pour aller jusqu’à la Lune »",570
Blueprint.ENSGreen.DisplayName,Plan architectural de l’ENS,571
Blueprint.ENSGreen.PluralDisplayName,Plans architecturaux de l’ENS,572
Blueprint.ENSGreen.Fancy.DisplayName,Plan architectural enluminé de l’ENS ,573
Blueprint.ENSGreen.Fancy.PluralDisplayName,Plans architecturaux enluminés de l’ENS ,574
Blueprint.ENSBlue.DisplayName,Plan mécanique de l’ENS,575
Blueprint.ENSBlue.PluralDisplayName,Plans mécaniques de l’ENS,576
Blueprint.ENSBlue.Fancy.DisplayName,Plan mécanique enluminé de l’ENS ,577
Blueprint.ENSBlue.Fancy.PluralDisplayName,Plans mécaniques enluminés de l’ENS ,578
Lapantouflemagic.BachelorInMycology.DisplayName,Licence d’Agronomie,579
Lapantouflemagic.BachelorInMycology.PluralDisplayName,Licences d’Agronomie,580
Lapantouflemagic.TreeNursery.DisplayName,Pépinière,584
Lapantouflemagic.TreeNursery.FlavorDescription,"« Vous saviez que le ragoût violet est un super fertilisant ? »
- Un castor pépiniériste",585
Lapantouflemagic.MechanizedCabbagefarm.DisplayName,"Automate Cultivateur Hydroponique
Ferme à Choux",586
Lapantouflemagic.MechanizedSunflowerfarm.DisplayName,"Automate Cultivateur Hydroponique 
Ferme de Tournesols",587
Lapantouflemagic.MechanizedGreenPeasfarm.DisplayName,"Automate Cultivateur Hydroponique
Ferme de Petits Pois",588
Reciepe.ChestnutBeerBarrel.DisplayName,Bière de châtaignes,589
Good.ChestnutBeer.DisplayName,Bière de châtaignes,590
Good.ChestnutBeer.PluralDisplayName,Bière de châtaignes,591
Good.Wine.DisplayName,Vin,592
Good.Wine.PluralDisplayName,Vin,593
Good.GrapeJuice.DisplayName,Jus de Raisin,599
Good.GrapeJuice.PluralDisplayName,Jus de Raisin,600
Building.GiantLogStorage.DisplayName,Dépôt de Rondins Géants,601
Building.GiantLogStorage.Description,Stocke les rondins géants obtenus en abattant des sequoias dorés,602
Building.GiantLogStorage.FlavorDescription,« Comment on a réussi à porter ça ? »,603
Good.GiantLog.DisplayName,Rondin Géant,604
Good.GiantLog.PluralDisplayName,Rondins Géants,605
Building.GiantLogFeller.DisplayName,Abatteur de Séquoias Dorés,606
Building.GiantLogFeller.Description,Abat les séquoias dorés et stocke quelques rondins géants,607
Building.GiantLogFeller.FlavorDescription,"« Si ça me tombe sur la figure, au moins je n’aurais pas à subir la nourriture de l’hôpital »",608
Lapantouflemagic.StoragePiles.DisplayName,Tas de stockage,609
Lapantouflemagic.BoxStorage.DisplayName,Entrepôts,610
Lapantouflemagic.LiquidStorage.DisplayName,Citernes,611
Good.WasteRock.DisplayName,Rocaille,612
Good.WasteRock.PluralDisplayName,Rocaille,613
Lapantouflemagic.Trebuchet.DisplayName,Trébuchet,614
Lapantouflemagic.Trebuchet.FlavorDescription,Qui ne voudrait pas avoir un tébuchet ?,615
Need.Trebuchetdeath.DisplayName,Accident de Trébuchet,616
Good.Grapes.DisplayName,Raisins,620
Good.Iceblock.DisplayName,Bloc de Glace,622
Good.Iceblock.PluralDisplayName,Blocs de Glace,623
Good.FrozenHumanMeat.DisplayName,Viande Hoomaine Congelée,626
Good.FrozenHumanMeat.PluralDisplayName,Viande Hoomaine Congelée,627
Lapantouflemagic.VillageJobs.DisplayName,Bâtiments de Village,632
Lapantouflemagic.MasterInMetallurgy.DisplayName,Maîtrise en Métallurgie,637
Lapantouflemagic.MasterInMetallurgy.PluralDisplayName,Maîtrises en Métallurgie,638
Lapantouflemagic.NursingLicense.DisplayName,Licence d’infirmerie,639
Lapantouflemagic.NursingLicense.PluralDisplayName,Licences d’infirmerie,640
Good.GlassPane.DisplayName,Plaque de Verre,641
Good.GlassPane.PluralDisplayName,Plaques de Verre,642
Good.FriedPumpkinChips.DisplayName,Chips de Courge,643
Good.FriedPumpkinChips.PluralDisplayName,Chips de Courge,644
Lapantouflemagic.Clinic.DisplayName,Clinique,652
Lapantouflemagic.Clinic.Description,"Une grande maison avec des infirmiers de garde qui s’occupent des castors blessés.
Traite les affections bénignes avec deux fois l’efficacité d’un lit médical.
Peut aussi fabriquer des médicaments avancés pour traiter les affections graves.
<color=#00FFFF>Bâtiment étanche</color>",653
Lapantouflemagic.Clinic.FlavorDescription,Tout le monde adore une jolie infirmière.,654
Billboard.Newsboard.DisplayName,Panneau d’Informations,655
Billboard.Newsboard.Description,"Un grand panneau affichant les informations relatives à la dernière mise à jour.
Peut être placé au dessus des choux.",656
Lapantouflemagic.UndergroundColdStorage.DisplayName,Glacière Souterraine,659
Lapantouflemagic.UndergroundColdStorage.Description,Un entrepôt enfoui utilisant la fraîcheur du sol comme isolant thermique,660
Lapantouflemagic.UndergroundColdStorage.FlavorDescription,"« l’endroit idéal pour stocker de la glace, des sorbets, ou des cadavres ! … Quoi ? Pourquoi vous me regardez comme ça ? C’est VOUS qui avez ramené ces trucs dégeulasses ! »
- Jack L’Érongeur",661
Lapantouflemagic.MinorInjury.DisplayName,Blessure Mineure,662
Lapantouflemagic.SevereInjury.DisplayName,Blessure Grave,663
Lapantouflemagic.SevereInjury.CriticalDescription,"Ce castor a une blessure grave, ça ne guérira pas sans un traitement adapté.",664
Lapantouflemagic.SevereInjury.CriticalDescriptionShort,Blessure Grave !,665
Lapantouflemagic.MinorBurns.DisplayName,Brûlure Mineure,666
Lapantouflemagic.MinorBurns.CriticalDescription,Ce castor s’est brûlé et a besoin de repos.,667
Lapantouflemagic.MinorBurns.CriticalDescriptionShort,Brûlure Mineure !,668
Lapantouflemagic.MinorBurns.DeathMessage,<color=green>a pris feu et fini rôti à cause de sa propre négligence. Comme quoi les créatures poilues sont assez inflammables.</color>,669
Lapantouflemagic.MajorBurns.DisplayName,Brûlure Grave,670
Lapantouflemagic.MajorBurns.CriticalDescription,"Ce castor a été gravement brûlé, ça ne guérira pas sans un traitement adapté.",671
Lapantouflemagic.MajorBurns.CriticalDescriptionShort,Brûlure Grave !,672
Lapantouflemagic.MajorBurns.DeathMessage,<color=green>est tombé dans une cuve de matière en fusion en hurlant « Mon prrréécieeuuuux ! ». Il était vraiment bizarre dernièrement.</color>,673
Lapantouflemagic.MildDisease.DisplayName,Maladie Bénigne,674
Lapantouflemagic.MildDisease.CriticalDescription,Ce castor est malade et devrait rester au lit.,675
Lapantouflemagic.MildDisease.CriticalDescriptionShort,Maladie Bénigne !,676
Lapantouflemagic.MildDisease.DeathMessage,<color=green>a vu son état de santé se détériorer rapidement et est libéré de ses souffrances. Espérons surtout que ça n’était pas contagieux.</color>,677
Lapantouflemagic.SevereDisease.DisplayName,Maladie Grave,678
Lapantouflemagic.SevereDisease.CriticalDescription,"Ce castor a attrapé une vraie saleté, on dirait que ça ne va pas guérir sans un traitement adapté.",679
Lapantouflemagic.SevereDisease.CriticalDescriptionShort,Maladie Grave !,680
Lapantouflemagic.SevereDisease.DeathMessage,<color=green>a contracté ce qui semble être « tout à la fois ». Les docteurs ont été contraints de le piquer quand la troisième tête à commencé à pousser.</color>,681
Lapantouflemagic.Maimed.DisplayName,Estropié,682
Lapantouflemagic.Maimed.CriticalDescription,Ce pauvre castor a perdu un membre en effectuant un travail dangereux ! Il aura besoin d’une prothèse pour revivre une vie normale un jour.,683
Lapantouflemagic.Maimed.CriticalDescriptionShort,Castor Estropié !,684
Lapantouflemagic.FancyStorage.DisplayName,Dépôt Glorieux,686
Lapantouflemagic.FancyStorage.Description,Stocke les précieux noyaux de bâtiment et les expose sur un glorieux coussin.,687
Lapantouflemagic.FancyStorage.FlavorDescription,Assurément la meilleure façon de préserver du matériel inestimable en verre.,688
Good.Tools.DisplayName,Outil,689
Good.Tools.PluralDisplayName,Outils,690
Lapantouflemagic.Megaplatform.DisplayName,Méga Plateforme,696
Lapantouflemagic.Megaplatform.FlavorDescription,"« Donc on doit recharger les lampes quand le joueur a le dos tou-
- Chuuut ! C’est un secret ! »
- Deux castors anonymes",697
Lapantouflemagic.Verydeep_mine_elevator.DisplayName,Ascenseur vers les Abysses,698
Lapantouflemagic.Verydeep_mine_elevator.FlavorDescription,"« Allons ! Cessez de vous comporter comme des chatons ! Le danger ? J’aime le danger ! Je me ris du danger, Ah-Ah-Ah-Arghbllglblbglbl »
- Chef de l’équipe d’exploration No 3, dernières paroles.",699
Lapantouflemagic.NarrowLodge.DisplayName,Loge Haute et Étroite,700
Lapantouflemagic.NarrowLodge.Description,"Une maison haute et étroite pour un camionneur.
Utile pour boucher une faille étroite.
<color=#00FFFF>Bâtiment étanche</color>",701
Lapantouflemagic.NarrowLodge.FlavorDescription,"« Urgh, mais qui a imaginé que ça serait vivable ? Ça doit être l’œuvre d’un architecte ! »
- Un castor ingénieur",702
Lapantouflemagic.MechanizedRicefarm.DisplayName,"Automate Cultivateur Hydroponique
Rizière",703
Lapantouflemagic.WPBeaverStatue.FlavorDescription.Folktails,"« Le meilleur usage possible d’une ressource limitée... »
- Le chef d’expédition.",712
Good.MintyBambooShoot.DisplayName,Pousse de bambou mentholée,716
Good.MintyBambooShoot.PluralDisplayName,Pousses de bambou mentholée,717
Lapantouflemagic.Deprecated.DisplayName,<color=red>Entité Obsolète !</color>,718
Lapantouflemagic.Deprecated.Description,"<color=red>Ce truc est obsolète et a des fonctions manquantes !
Replacez le avec la nouvelle version dès que possible.</color>",719
Lapantouflemagic.Deprecated.FlavorDescription,"<color=red>Ce truc est obsolète et a des fonctions manquantes !
Replacez le avec la nouvelle version dès que possible.</color>",720
Lapantouflemagic.BetterMedicine.DisplayName,Baume Médical,735
Lapantouflemagic.BetterMedicine.PluralDisplayName,Baumes Médicaux,736
Lapantouflemagic.WaterCannon.DisplayName,Cannon à Eau,737
Lapantouflemagic.WaterCannon.FlavorDescription,"« Je me demande si je peux arriver à me faufiler dans le canon juste avant qu’il ne se mette en marche... »
- Encore un castor crétin",738
Good.SiliconMetal.DisplayName,Lingot de Silicone Métallique,739
Good.SiliconMetal.PluralDisplayName,Lingots de Silicone Métallique,740
Lapantouflemagic.SolarArray.DisplayName,Centrale Solaire,741
Lapantouflemagic.SolarArray.Description,"Capture l’énergie du soleil et la transforme en ce truc bizarre que les hoomains appelaient « électricité ». On ferait mieux de garder un œil dessus, et un autre sur la ou vous mettez les pieds.",742
Lapantouflemagic.SolarArray.FlavorDescription,"« Ce qui est sympa dans ce job, c’est de faire cuire des tranches de courge sur les surfaces chaudes en été ! »
- Le castor surveillant la centrale",743
Lapantouflemagic.Unplantable.,Implantable,744
Reciepe.GoldPanning.DisplayName,Orpaillage,745
Good.GoldDust.DisplayName,Pépite d’Or,746
Good.GoldDust.PluralDisplayName,Pépites d’Or,747
Good.GoldBar.DisplayName,Lingot d’Or,748
Good.GoldBar.PluralDisplayName,Lingots d’Or,749
Good.SurgeryKits.DisplayName,Ensemble de Chirurgie,750
Good.SurgeryKits.PluralDisplayName,Ensembles de Chirurgie,751
Good.AntibioticsAndDisinfectant.DisplayName,Antibiotiques,752
Good.AntibioticsAndDisinfectant.PluralDisplayName,Antibiotiques,753
Good.FrostBalm.DisplayName,Baume Glacial,754
Good.FrostBalm.PluralDisplayName,Baumes Glaciaux,755
Lapantouflemagic.TankShower.DisplayName,Douche à Citerne,756
Lapantouflemagic.TankShower.Description,"Une douche qui tire son eau d’une citerne de stockage.
Surtout utile pour les barjos qui ne peuvent pas s’empêcher de jouer en mode « Difficile ».
Accommode deux castors à la fois.",757
Lapantouflemagic.TankShower.FlavorDescription,Pourquoi est-ce que vous vous infligez ça ?,758
Lapantouflemagic.HoomanRuins.DisplayName,Visite des Ruines Hoomaines,759
Lapantouflemagic.NEWForester.Description,"Plante les arbres basiques
<color=#FFA500>Petite Tour</color>, <color=#FF6EC7>Peut porter une amélioration</color>.
<color=#00FFFF>Bâtiment étanche</color>",760
Lapantouflemagic.Handicrafter.Description,"Une maison villageoise dans laquelle divers objets sont fabriqués.
<color=#00FFFF>Bâtiment étanche</color>",762
Lapantouflemagic.IrrigationTower.Description,"Irrigue le sol alentour en consommant de l’eau.
<color=#FFA500>Petite Tour</color>, <color=#FF6EC7>Peut porter une amélioration</color>.
<color=#00FFFF>Bâtiment étanche</color>",764
Lapantouflemagic.Smallcookhouse.Description,"Une maison moyenne gérant une charmante terrasse ou les castors peuvent venir prendre une boisson fraîche.
La terrasse doit être <color=yellow>au dessus du sol</color>.
<color=#00FFFF>Bâtiment étanche</color>",765
Lapantouflemagic.KitchenHouse.Description,"Une grande maison équipée d’une cuisine mécanisée permettant de nourrir de nombreux castors.
<color=#00FFFF>Bâtiment étanche</color>",766
Lapantouflemagic.waterpumpUpgrade.Description,"Un module d’amélioration à placer entre deux pompes à eau adjacentes.
<color=#00FFFF>Bâtiment étanche</color>
<color=green>Placement sensible à l’orientation de la caméra</color>",768
Lapantouflemagic.DeepWaterPumpUpgrade.Description,"Un module d’amélioration à placer entre deux pompes à eau profondes adjacentes.
<color=#00FFFF>Bâtiment étanche</color>
<color=green>Placement sensible à l’orientation de la caméra</color>",769
Good.HoomanRelic.DisplayName,Relique Hoomaine,770
Good.HoomanRelic.PluralDisplayName,Reliques Hoomaines,771
Good.NuclearWaste.DisplayName,Déchet Nucléaire,772
Good.NuclearWaste.PluralDisplayName,Déchets Nucléaires,773
Lapantouflemagic.AdvancedSawmill.DisplayName,Scierie Avancée,774
Lapantouflemagic.AdvancedSawmill.Description,"Un bâtiment gigantesque qui pourrait barrer une rivière à lui seul.
Débite les rondins géants en différents produits.
<color=#00FFFF>Bâtiment étanche</color>",775
Lapantouflemagic.AdvancedSawmill.FlavorDescription,"« Je ne m’arrêterais que quand j’aurais coupé le monde en deux ! »
- Un castor mécanicien",776
Good.GiantHalfLog.DisplayName,Demi Rondin Géant,777
Good.GiantHalfLog.PluralDisplayName,Demi Rondins Géants,778
Lapantouflemagic.Verydeep_mine_elevator.Description,"Permet aux castors de descendre dans les ruines et explorer l’ancien complexe hoomain.
L’aventure d’une vie ! Quels terribles secrets allons-nous découvrir ?",783
Lapantouflemagic.WarmStorage.DisplayName,Marmite de Stockage Chauffée,784
Lapantouflemagic.WarmStorage.Description,"Un énorme pot en argile placé au dessus d’un feu pour garder la nourriture chaude.
<color=green>Placement sensible à l’orientation de la caméra</color>",785
Lapantouflemagic.WarmStorage.FlavorDescription,"« Mais… comment ? Ce truc est plus gros qu’une maison ! »
- Un castor architecte",786
Lapantouflemagic.WarmStorageBase.Description,Un bâtiment brûlant du bois pour garder une grande quantité de nourriture chaude,789
Lapantouflemagic.WarmStorageBase.FlavorDescription,"Apparemment les hoomains avaient une règle comme quoi tout bon jeu a besoin d’un bâtiment en forme de patte, mais pourquoi on s’est senti obligés d’en construire un dans la vraie vie ?
- Mathilda, avant qu’elle ne devienne cinglée.",790
Lapantouflemagic.ContaminatedJail.DisplayName,Prison à Castors Contaminés,791
Lapantouflemagic.ContaminatedJail.FlavorDescription,"« Une prison en bois pour enfermer des castors c’est idiot, mais il sont trop polis pour s’enfuir. »",793
Lapantouflemagic.Topentrancewatertightlodge_BoxStorage.DisplayName,Loge à Fosse et Échelle (Camionneur + Entrepôt),794
Lapantouflemagic.Topentrancewatertightlodge_BoxStorage.Description,"Une maison de taille moyenne pour un camionneur bâtie autour d'une échelle. 
Gère une zone de stockage pour des caisses.
Peut être empilée sur elle-même, sur d’autres variants, et peut porter certains bâtiments.
<color=#00FFFF>Bâtiment étanche</color>",795
Lapantouflemagic.Topentrancewatertightlodge_BoxStorage.FlavorDescription,"« Si on peint toute la tour en vert et qu’on descend dedans par le haut, ça nous enverra vers un monde délirant peuplé de tortues qui volent et champignons qui marchent ! »
- Mathilda la cinglée",796
Lapantouflemagic.Topentrancewatertightlodge_LiquidStorage.DisplayName,Loge à Fosse et Échelle (Camionneur + Citerne),797
Lapantouflemagic.Topentrancewatertightlodge_LiquidStorage.Description,"Une maison de taille moyenne pour un camionneur bâtie autour d'une échelle. 
Gère une citerne de stockage pour liquides.
Peut être empilée sur elle-même, sur d’autres variants, et peut porter certains bâtiments.
<color=#00FFFF>Bâtiment étanche</color>",798
Lapantouflemagic.Topentrancewatertightlodge_LiquidStorage.FlavorDescription,"« Les architectes ont vraiment du se faire violence pour arriver à pondre quelque chose de simple et efficace. »
- Un castor ingénieur",799
Lapantouflemagic.Topentrancewatertightlodge.DisplayName,Loge à Fosse et Échelle (Camionneurs + Porte Latérale),800
Lapantouflemagic.Topentrancewatertightlodge.Description,"Une maison de taille moyenne pour deux camionneurs bâtie autour d'une échelle. 
Peut être empilée sur elle-même, sur d’autres variants, et peut porter certains bâtiments.
<color=#00FFFF>Bâtiment étanche</color>",801
Lapantouflemagic.Topentrancewatertightlodge.FlavorDescription,"« Grâce aux dernières évolutions des technologies seau-t-esques, l’eau n’entrera même pas dans le puis central ! »
- Le PDG de CastoX Technologies",802
Lapantouflemagic.Topentrancewatertightlodge_segment.DisplayName,"Loge à Fosse et Échelle (Camionneurs, Segment Lisse)",803
Lapantouflemagic.Topentrancewatertightlodge_segment.Description,"Une maison de taille moyenne pour deux camionneurs bâtie autour d'une échelle. 
Peut être empilée sur elle-même, sur d’autres variants, et peut porter certains bâtiments.
<color=#00FFFF>Bâtiment étanche</color>",804
Lapantouflemagic.Topentrancewatertightlodge_segment.FlavorDescription,"« Tu penses qu’on pourrait monter à quelle hauteur en continuant de les empiler? »
- Un castor bûcheron",805
Lapantouflemagic.BadwaterPump.Description,"Une pompe à eau polluée entièrement automatisée.
La turbine a besoin d’être submergée.
<color=#00FFFF>Bâtiment étanche</color>",808
Lapantouflemagic.BadwaterPump.FlavorDescription,"« Le créateur du mod est un maniaque sadique ? C’est quoi un ‘‘mod’’ ? De quoi vous parlez ? Vous avez bu de ce truc ? »
- Une infirmière castor inquiète",809
Need.Injury.DeathMessage,<color=red>Pouet ! Personne ne devrait jamais voir ce message</color>,810
Billboard.TechTreeBoard.DisplayName,Panneau d’Arbre Technologique,812
Billboard.TechTreeBoard.Description,"Un panneau d’affichage indiquant la progression technologique de la faction des PatteBlanches.
Utile pour savoir si vous essayez de construire quelque chose carrément hors de portée.
Indique aussi qu’est-ce qui est produit et ou.",813
Good.CerealBar.DisplayName,Barre de Céréales,815
Good.CerealBar.PluralDisplayName,Barres de Céréales,816
Lapantouflemagic.SAquiferPumpBlueprint.Fancy.DisplayName,Plan de Pompe d’Aquifère Enluminé,825
Lapantouflemagic.SAquiferPumpBlueprint.Fancy.PluralDisplayName,Plans de Pompe d’Aquifère Enluminés,826
Lapantouflemagic.SAquiferPumpBlueprint.DisplayName,Plan de Pompe d’Aquifère,827
Lapantouflemagic.SAquiferPumpBlueprint.PluralDisplayName,Plans de Pompe d’Aquifère,828
Lapantouflemagic.TameBrambles.DisplayName,Ronces Domestiquées,833
Lapantouflemagic.TameBrambles.FlavorDescription,« Qu’est-ce qu’un castor ne ferait pas pour ajouter un peu de piquant à la vie ? »,834
Lapantouflemagic.Brambles.DisplayName,Ronces Sauvages,835
Lapantouflemagic.Handicrafter.Toggle,Artisan,837
Lapantouflemagic.PitandLadder.Group,Loge à Fosse et Échelle,840
Lapantouflemagic.Topentrancewatertightlodge_Builders.DisplayName,Loge à Fosse et Échelle (Charpentiers + Porte Latérale),841
Lapantouflemagic.Topentrancewatertightlodge_Builders.Description,"Une maison de taille moyenne pour deux camionneurs bâtie autour d'une échelle. 
Peut être empilée sur elle-même, sur d’autres variants, et peut porter certains bâtiments.
<color=#00FFFF>Bâtiment étanche</color>",842
Lapantouflemagic.Topentrancewatertightlodge_Builders.FlavorDescription,"« Construire en hauteur c’est bien et tout, mais on serait pas en train de faire exactement comme les hoomains ? »
-Un castor charpentier inquiet ",843
Lapantouflemagic.Topentrancewatertightlodge_BuildersDoorless.Description,"Une maison de taille moyenne pour deux constructeurs bâtie autour d'une échelle. 
Peut être empilée sur elle-même, sur d’autres variants, et peut porter certains bâtiments.
<color=#00FFFF>Bâtiment étanche</color>",844
Lapantouflemagic.Topentrancewatertightlodge_BuildersDoorless.DisplayName,"Loge à Fosse et Échelle (Charpentiers, Segment Lisse)",845
Lapantouflemagic.WashingMachine.DisplayName,Machine à Laver les Castors,846
Lapantouflemagic.WashingMachine.Description,"Un appareil bizarre conçu dans le but de laver et décontaminer les castors en utilisant de l’énergie mécanique.
Fonctionne en partie par vidange gastrique.",847
Lapantouflemagic.WashingMachine.FlavorDescription,"« Beeeeuuuuaaaargh ! »
-Tous les castors pendant leur tour de manège",848
Good.MechanicalWaterpumpBlueprint.DisplayName,Plan de Machine à Laver les Castors,849
Good.MechanicalWaterpumpBlueprint.PluralDisplayName,Plans de Machine à Laver les Castors,850
Good.MechanicalWaterpumpFancyBlueprint.DisplayName,Plan de Machine à Laver les Castors Enluminé,851
Good.MechanicalWaterpumpFancyBlueprint.PluralDisplayName,Plans de Machine à Laver les Castors Enluminés,853
Lapantouflemagic.CrappyIrrigationTower.DisplayName,Petit Bain Merdique,854
Lapantouflemagic.CrappyIrrigationTower.Description,"Un petit bain merdique, construit délibérément à l’arrache pour que les fuites d’eau sale irriguent un peu le sol.
Surtout utile pour les sociopathes qui ne peuvent pas s’empêcher de jouer en mode difficile alors on leur a dit de ne pas le faire.",855
Lapantouflemagic.CrappyIrrigationTower.FlavorDescription,"« On ne va pas tenir longtemps avec ça, il nous faut un barrage »
-Un castor paysan",856
Lapantouflemagic.MedicalTreatment.DisplayName,Traitement médical,857
Lapantouflemagic.MedicalTreatment.CriticalDescription,Ce castor à reçu sa dose quotidienne,858
Lapantouflemagic.TerrainBlock.Description,Un bloc de terre artificielle construit par les castors afin de se débarrasser de manière utile de la terre générée par les <color=red>Foreuses Mécanique</color>,859
Lapantouflemagic.Overhang.Description,"Une petite plateforme qui peut être attachée à un mur pour former une passerelle.
<color=green>Peut être attachée à la plupart des bâtiments solides et aux rebords de falaises.</color>
<color=red>Plusieurs plateformes ou ponts ne peuvent pas partager le même support !</color>",860
Good.BrainSalts.DisplayName,Sels de Stimulation Cérébrale,862
Good.BrainSalts.PluralDisplayName,Sels de Stimulation Cérébrale,863
Good.BadShrooms.DisplayName,Champignon de Stimulation Cérébrale,864
Good.BadShrooms.PluralDisplayName,Champignons de Stimulation Cérébrale,865
Good.Amazake.DisplayName,Saké Semi-Fermenté,866
Good.Amazake.PluralDisplayName,Saké Semi-Fermenté,867
