ID,Text,Comment
Lapantouflemagic.Florist.Description,"一栋可堆叠的房子，有一条装饰过的高架走道。只能种植装饰性的花朵，但有助于收获。
<color=#00FFFF>防水建筑</color>",476
Lapantouflemagic.Florist.FlavorDescription,"""野蛮人直接在田里吃庄稼，先把它们摘下来!""
-海狸奶奶",477
Lapantouflemagic.Overhang.DisplayName,悬挑栈道,478
Lapantouflemagic.Overhang.FlavorDescription,"""我不恐高 !""
-笨蛋鲍比",479
Lapantouflemagic.CornerOverhang.DisplayName,转角悬挑栈道,480
Lapantouflemagic.CornerOverhang.FlavorDescription,"""你从我这里偷了这个图标吗?""
-托伯特",481
Lapantouflemagic.Decoshroom.DisplayName,蘑菇装饰,482
Lapantouflemagic.Decoshroom.FlavorDescription,"""他们说这些是不能吃的，但它们是可以吃的！至少一次.""
-啃咬者杰克",483
Lapantouflemagic.RPG.PluralDisplayName,RPG,484
Lapantouflemagic.FarmUpgradeA.DisplayName,农场升级-办公室,485
Lapantouflemagic.FarmUpgradeA.FlavorDescription,"""在家工作肯定很方便，但一旦你开始到处都有试剂盒，单独的办公室会更好""
-建筑工人",487
Lapantouflemagic.FarmUpgradeB.DisplayName,农场升级-运输公司仓库,488
Lapantouflemagic.FarmUpgradeB.FlavorDescription,"""为什么我必须写下我们有多少卷心菜？数字很难!""
-傻瓜鲍比，谈''事件的概念''.",490
Lapantouflemagic.FarmUpgradeC.DisplayName,农场升级-阁楼,491
Lapantouflemagic.FarmUpgradeC.FlavorDescription,"""当沉重的门在你身后砰地关上，你的眼睛慢慢适应黑暗时，你终于可以看到威胁世界的主谋的脸了…
玛蒂尔达手里拿着一瓢巨大的诅咒，咧嘴笑着说 : ""你想成为炖肉吗?""""
""现在通过恐怖检查或受到2d6伤害!""",493
Building.GiantBuriedTank.DisplayName,巨型地埋罐,495
Lapantouflemagic.FarmUpgradeD.DisplayName,农场升级-农民助理,496
Lapantouflemagic.FarmUpgradeD.FlavorDescription,"""我们应该考虑使用更多的机器来完成这一切，琐碎的工作只会让我们走到这一步.""
-工程师海狸",497
Lapantouflemagic.GathererHouse.DisplayName,采摘办公室,498
Lapantouflemagic.GathererHouse.Description,"一座大房子，供一群采集海狸高效地聚会和分工合作。还有一个家庭.
<color=#00FFFF>防水建筑</color>",499
Lapantouflemagic.GathererHouse.FlavorDescription,"""你不敢满身污垢和浆果汁走进我的房子！先洗个澡，否则我会亲自把你扔进河里!""
-海狸妈妈，每天晚上.",500
Lapantouflemagic.LumberjackHouse.DisplayName,伐木工小屋,501
Lapantouflemagic.LumberjackHouse.Description,"一个高大的小屋，兼作一群伐木工的工作中心，适当的规划可以提高他们的效率。还有一个家庭.
<color=#00FFFF>防水建筑</color>",502
Lapantouflemagic.LumberjackHouse.FlavorDescription,"""我爸爸是最强壮的！他能背上一整棵红杉 !""
-孩子自夸",503
Lapantouflemagic.PassthroughHouse.DisplayName,直通小屋,504
Lapantouflemagic.PassthroughHouse.Description,"一个稍微扩大的小屋，有一个复杂的防洪系统，让海狸可以很容易地进入大坝的另一边.
<color=#00FFFF>防水建筑</color>",505
Lapantouflemagic.PassthroughHouse.FlavorDescription,"""你会认为这房子有多余的空间吧？不，积水机制又大又吵。谢天谢地，晚上几乎没有人用它.""",506
Lapantouflemagic.TappersFlag.DisplayName,松脂采集旗帜,507
Lapantouflemagic.TappersFlag.Description,在一些树上采集松脂和其他精华,508
Lapantouflemagic.TappersFlag.FlavorDescription,"""这看起来很容易，但需要一些技巧才能让你的皮毛不充满这种粘性的东西""",509
Lapantouflemagic.TallPlatform.DisplayName,高平台,510
Lapantouflemagic.LitteralDoubleplatform.FlavorDescription,"""不，亲爱的，这不是两个平台叠在一起，每个人都知道这是非法的. 
这是一个中间层的高平台，完全不同 !""
-海狸妈妈",511
Good.FreshwaterWeed.DisplayName,水藻,512
Good.FreshwaterWeed.PluralDisplayName,水藻,513
Lapantouflemagic.MechanizedSeaweedfarm.DisplayName,发条水培农场,514
Lapantouflemagic.ClockworkWaterFarmBlueprint.DisplayName,发条水培农场蓝图,515
Lapantouflemagic.ClockworkWaterFarmBlueprint.PluralDisplayName,发条水培农场蓝图,516
Lapantouflemagic.ClockworkWaterFarmBlueprint.Fancy.DisplayName,发条水培农场花式蓝图,517
Lapantouflemagic.ClockworkWaterFarmBlueprint.Fancy.PluralDisplayName,发条水培农场花式蓝图,518
Lapantouflemagic.MechanizedSeaweedfarm.Description,"一种复杂的装置，巧妙地将机械能转化为美味的食物.
消耗木材进行维护.
<color=green>需要搬运工</color> 把多余的资源储存起来.",519
Lapantouflemagic.MechanizedSeaweedfarm.FlavorDescription,"""海狸工程学的第一条规则是不要太仔细地研究其机制""
-海狸爷爷，他的胡子怎么了.",520
Lapantouflemagic.NEWPaperMill.Description,"一家机械化的造纸厂。
偶尔会损坏齿轮.
<color=#00FFFF>防水建筑</color>",521
Lapantouflemagic.SmallAquiferPump.DisplayName,小型机械泵,522
Lapantouflemagic.SmallAquiferPump.Description,"一种机械化的水泵，可直接抽取地下水.
偶尔会损坏齿轮.
<color=green>需要搬运工</color>把多余的资源储存起来",523
Lapantouflemagic.SmallAquiferPump.FlavorDescription,"""所以，如果我们有足够的电力，即使在洪水期间我们也能取水？但是我们怎样才能得到动力…""
""嘘，鲍比，别再问愚蠢的问题了.""
-海狸爸爸",524
Lapantouflemagic.MechanicalDrill.DisplayName,机械钻机,525
Lapantouflemagic.IronMechanicalDrill.DisplayName,机械钻机 (铁矿石),526
Lapantouflemagic.MechanicalDrillBlueprint.Fancy.DisplayName,机械钻花式蓝图,527
Lapantouflemagic.MechanicalDrillBlueprint.Fancy.PluralDisplayName,机械钻花式蓝图,528
Lapantouflemagic.MechanicalDrillBlueprint.DisplayName,机械钻机蓝图,529
Lapantouflemagic.MechanicalDrillBlueprint.PluralDisplayName,机械钻机蓝图,530
Lapantouflemagic.IronMechanicalDrill.Description,"一种机械钻机，用于破碎岩石以提取常见的矿物资源.
钻头必须定期更换.
<color=red>需要3个高度墙壁建造</color>
<color=green>需要搬运工</color>把多余的资源储存起来</color>",531
Lapantouflemagic.IronMechanicalDrill.FlavorDescription,"""你能在同一个地方钻几天，却能找到更多，真是太疯狂了!""
-海狸妈妈",532
Lapantouflemagic.CoalMechanicalDrill.DisplayName,机械钻机 (碳),533
Lapantouflemagic.CoalMechanicalDrill.Description,"一种机械钻机，用于破碎岩石以提取常见的矿物资源.
钻头必须定期更换.
<color=red>需要3个高度墙壁建造</color>
<color=green>需要搬运工</color>把多余的资源储存起来</color>",534
Lapantouflemagic.CoalMechanicalDrill.FlavorDescription,"""如果你把钻机旋转得太快，碳可能会被点燃!""
-炼金术士",535
Lapantouflemagic.NEWGristmill.Description,"把植物磨成面粉。
经常齿轮断裂.
<color=#00FFFF>防水建筑</color>",536
Good.GreenUdon.DisplayName,乌冬面,537
Good.Hobbyplants.PluralDisplayName,植物栽培,538
Lapantouflemagic.Hobbygardener.DisplayName,园艺站,539
Lapantouflemagic.Hobbygardener.FlavorDescription,"""看，蒲公英和浆果就像一种非常特殊的土壤，很难复制。这就是为什么我们不能把它们种在我们喜欢的地方.""
-园丁海狸",540
Good.Drillbits.DisplayName,钻头,541
Good.Drillbits.PluralDisplayName,钻头,542
Lapantouflemagic.Factory.DisplayName,工厂,543
Lapantouflemagic.Factory.FlavorDescription,"""如果你需要一个铁砧来制作其他铁砧，第一个铁砧从哪里来?""
-阿莫克，金属工人海狸",544
Lapantouflemagic.UselessPlant1.FlavorDescription,不，它不能吃.,545
Good.Quartz.DisplayName,石英,546
Good.Quartz.PluralDisplayName,石英,547
Good.ZauerKrautMix.DisplayName,酸菜,548
Good.ZauerKrautMix.PluralDisplayName,酸菜,549
Good.Kimchi.DisplayName,泡菜,550
Good.Kimchi.PluralDisplayName,泡菜,551
Good.RedSoda.DisplayName,苏打汽水,552
Good.RedSoda.PluralDisplayName,苏打汽水,553
Lapantouflemagic.Brewery.DisplayName,啤酒厂,554
Lapantouflemagic.Brewery.Description,"一个大房子，允许酿酒商轻松管理大量发酵桶
<color=#00FFFF>防水建筑</color>",555
Lapantouflemagic.Brewery.FlavorDescription,"""蘑菇汁是你能想到的味道最差的东西，但把它加入一些制剂中会让一切变得更好。
总有一天我们应该研究这个""
-科学家海狸",556
Good.CoconutMilk.DisplayName,椰奶,557
Good.CoconutMilk.PluralDisplayName,椰奶,558
Lapantouflemagic.Smallcookhouse.DisplayName,厨房,559
Lapantouflemagic.Smallcookhouse.FlavorDescription,"""你看到外面棍子上的那个东西了吗？那不是土豆，我们不吃土豆.""
-海狸爷爷",560
Lapantouflemagic.Overhang_ALT.DisplayName,挤压式悬挑平台,563
Lapantouflemagic.Winery.DisplayName,酒窖,564
Lapantouflemagic.Winery.FlavorDescription,"""不，鲍比，你进去的时候你在哪里小，记住?""",566
NaturalResource.Waterbamboo.DisplayName,高竹,569
NaturalResource.Waterbamboo.FlavorDescription,"""如果你等待足够长的时间，你就可以爬上它到达月球!""",570
Blueprint.ENSGreen.DisplayName,ENS建筑蓝图,571
Blueprint.ENSGreen.PluralDisplayName,ENS建筑蓝图,572
Blueprint.ENSGreen.Fancy.DisplayName,ENS精美的建筑蓝图,573
Blueprint.ENSGreen.Fancy.PluralDisplayName,ENS精美的建筑蓝图,574
Blueprint.ENSBlue.DisplayName,ENS机械蓝图,575
Blueprint.ENSBlue.PluralDisplayName,ENS机械蓝图,576
Blueprint.ENSBlue.Fancy.DisplayName,ENS精美的机械蓝图,577
Blueprint.ENSBlue.Fancy.PluralDisplayName,ENS精美的机械蓝图,578
Lapantouflemagic.BachelorInMycology.DisplayName,农学学士,579
Lapantouflemagic.BachelorInMycology.PluralDisplayName,农学学士,580
Good.Mushrooms3.PluralDisplayName,蘑菇,581
Lapantouflemagic.DomesticatedBerries.DisplayName,驯化浆果,582
Lapantouflemagic.DomesticatedBerries.FlavorDescription,"""想想我们用这些能做的所有美味的糖果!""",583
Lapantouflemagic.TreeNursery.DisplayName,苗圃,584
Lapantouflemagic.TreeNursery.FlavorDescription,你知道紫色炖菜是一种神奇的肥料吗 ?,585
Lapantouflemagic.MechanizedCabbagefarm.DisplayName,"发条水培
卷心菜农场",586
Lapantouflemagic.MechanizedSunflowerfarm.DisplayName,"发条水培
向日葵农场",587
Lapantouflemagic.MechanizedGreenPeasfarm.DisplayName,"发条水培
青豆农场",588
Reciepe.ChestnutBeerBarrel.DisplayName,普通栗子啤酒,589
Good.ChestnutBeer.DisplayName,栗子啤酒,590
Good.ChestnutBeer.PluralDisplayName,栗子啤酒,591
Good.Wine.DisplayName,葡萄酒,592
Good.Wine.PluralDisplayName,葡萄酒,593
Good.Methane2.PluralDisplayName,甲烷,594
Good.ChestnutFlour.DisplayName,栗子粉,597
Good.ChestnutFlour.PluralDisplayName,栗子粉,598
Good.GrapeJuice.DisplayName,葡萄汁,599
Good.GrapeJuice.PluralDisplayName,红葡萄汁,600
Building.GiantLogStorage.DisplayName,巨型原木存储,601
Building.GiantLogStorage.Description,巨型红杉储存.,602
Building.GiantLogStorage.FlavorDescription,"""他是怎么做到的?""",603
Good.GiantLog.DisplayName,巨型原木,604
Good.GiantLog.PluralDisplayName,巨型原木,605
Building.GiantLogFeller.DisplayName,巨杉伐木场,606
Building.GiantLogFeller.Description,砍伐巨型红杉并储存一些巨型原木.,607
Building.GiantLogFeller.FlavorDescription,"""我想如果它掉在我脸上，我就不用担心医院食物的味道了'""",608
Lapantouflemagic.StoragePiles.DisplayName,材料堆,609
Lapantouflemagic.BoxStorage.DisplayName,仓库,610
Lapantouflemagic.LiquidStorage.DisplayName,储罐,611
Good.WasteRock.DisplayName,废石,612
Good.WasteRock.PluralDisplayName,废石,613
Lapantouflemagic.Trebuchet.DisplayName,投石机,614
Lapantouflemagic.Trebuchet.FlavorDescription,谁不需要一个好的老式投石机呢?,615
Need.Trebuchetdeath.DisplayName,毁灭投石机,616
Good.Grapes.DisplayName,葡萄,620
Good.Iceblock.DisplayName,冰块,622
Good.Iceblock.PluralDisplayName,冰块,623
Good.Bones.DisplayName,海狸骨头,624
Good.Bones.PluralDisplayName,海狸骨头,625
Good.FrozenHumanMeat.DisplayName,冷冻蹄肉,626
Good.FrozenHumanMeat.PluralDisplayName,冷冻蹄肉,627
Good.Necronomicon.DisplayName,诅咒之书,628
Good.Necronomicon.PluralDisplayName,诅咒之书,629
Good.CursedScroll.DisplayName,诅咒禁书,630
Good.CursedScroll.PluralDisplayName,诅咒禁书,631
Lapantouflemagic.VillageJobs.DisplayName,林木工作站,632
Good.BalloonPlatformBlueprint.DisplayName,交易员着陆台蓝图,633
Good.BalloonPlatformBlueprint.PluralDisplayName,交易员着陆台蓝图,634
Good.BalloonPlatformFancyBlueprint.DisplayName,交易员着陆台花式蓝图,635
Good.BalloonPlatformFancyBlueprint.PluralDisplayName,交易员着陆台精美蓝图,636
Lapantouflemagic.MasterInMetallurgy.DisplayName,冶金硕士,637
Lapantouflemagic.MasterInMetallurgy.PluralDisplayName,冶金硕士,638
Lapantouflemagic.NursingLicense.DisplayName,护理执照,639
Lapantouflemagic.NursingLicense.PluralDisplayName,护理执照,640
Good.GlassPane.DisplayName,玻璃板,641
Good.GlassPane.PluralDisplayName,玻璃板,642
Good.FriedPumpkinChips.DisplayName,南瓜片,643
Good.FriedPumpkinChips.PluralDisplayName,南瓜片,644
Lapantouflemagic.LargeFarmBubble.DisplayName,大型农舍防水升级,645
Lapantouflemagic.LargeFarmBubble.Description,"一个巨大的平台，带有大玻璃窗，将建在一个大农舍周围，以使其防水.
防水部件必须始终位于防水或地面之上!.
<color=#00FFFF>防水建筑</color>",646
Lapantouflemagic.LargeFarmBubble.FlavorDescription,"""玻璃的问题是，当你给它施加太大的压力时，它会爆炸，碎片会散落在各处.""
-海狸爷爷，关于他脸上的伤疤.",647
Lapantouflemagic.TreeNurseryWatertightBubble.DisplayName,苗圃防水升级,648
Lapantouflemagic.TreeNurseryWatertightBubble.FlavorDescription,"让我们希望玻璃制造商知道他们在做什么…这次""
-海狸奶奶",649
Lapantouflemagic.RestBed.DisplayName,医疗床,650
Lapantouflemagic.RestBed.Description,一张有盖的小床，让受伤的海狸休息并更快地痊愈.,651
Lapantouflemagic.Clinic.DisplayName,诊所,652
Lapantouflemagic.Clinic.Description,"一所大房子，里面有一名住家护士照顾受伤的河狸。比休息床更有效，可以使用药物进一步加快康复速度.
<color=#00FFFF>防水建筑</color>",653
Lapantouflemagic.Clinic.FlavorDescription,每个人都喜欢可爱的护士.,654
Billboard.Newsboard.DisplayName,新闻板,655
Billboard.Newsboard.Description,显示与最新更新相关信息的大型广告牌.,656
Good.NotHarvesable.PluralDisplayName,无法收割,657
Good.NotHarvesable.DisplayName,无法收割,658
Lapantouflemagic.UndergroundColdStorage.DisplayName,地下冷库,659
Lapantouflemagic.UndergroundColdStorage.Description,利用地面本身作为隔热材料的深层储存设施.,660
Lapantouflemagic.UndergroundColdStorage.FlavorDescription,"""存放冰、冰淇淋或尸体的最佳场所!…
你为什么那样看着我？到处都是你带回来的恶心的东西!""
-啃咬者杰克",661
Lapantouflemagic.MinorInjury.DisplayName,轻伤,662
Lapantouflemagic.SevereInjury.DisplayName,重伤,663
Lapantouflemagic.SevereInjury.CriticalDescription,这只海狸受了重伤，没有适当的治疗是治不好的.,664
Lapantouflemagic.SevereInjury.CriticalDescriptionShort,重伤 !,665
Lapantouflemagic.MinorBurns.DisplayName,轻微烧伤,666
Lapantouflemagic.MinorBurns.CriticalDescription,这只海狸被烧伤了，应该休息了.,667
Lapantouflemagic.MinorBurns.CriticalDescriptionShort,轻微烧伤.,668
Lapantouflemagic.MinorBurns.DeathMessage,<color=red>由于极度疏忽而起火并死亡。原来有毛皮的生物很易燃.</color>,669
Lapantouflemagic.MajorBurns.DisplayName,重度烧伤,670
Lapantouflemagic.MajorBurns.CriticalDescription,这只海狸在工作中被严重烧伤，不治疗是治不好的.,671
Lapantouflemagic.MajorBurns.CriticalDescriptionShort,严重烧伤!,672
Lapantouflemagic.MajorBurns.DeathMessage,"<color=red>掉进一池熔化的物质中大喊""我的毛""..</color>",673
Lapantouflemagic.MildDisease.DisplayName,轻度疾病,674
Lapantouflemagic.MildDisease.CriticalDescription,这只海狸病了，应该休息了.,675
Lapantouflemagic.MildDisease.CriticalDescriptionShort,轻度疾病.,676
Lapantouflemagic.MildDisease.DeathMessage,<color=red>他的病情突然恶化，现在没有任何痛苦。希望它不会传染。</color>,677
Lapantouflemagic.SevereDisease.DisplayName,严重疾病,678
Lapantouflemagic.SevereDisease.CriticalDescription,这只海狸染上了讨厌的东西，如果不治疗就无法痊愈.,679
Lapantouflemagic.SevereDisease.CriticalDescriptionShort,严重疾病 !,680
Lapantouflemagic.SevereDisease.DeathMessage,<color=red>承包了只能被描述为“一切”的东西。在它开始长出第三个头后，医生做出了将其放倒的艰难决定。</color>,681
Lapantouflemagic.Maimed.DisplayName,残废,682
Lapantouflemagic.Maimed.CriticalDescription,"这只可怜的海狸在做危险的工作时失去了一条腿!
它需要一个假肢才能再次过上正常的生活",683
Lapantouflemagic.Maimed.CriticalDescriptionShort,海狸女仆 !,684
Lapantouflemagic.LitteralDoublePlatform.Description,一个双平台，很乱.,685
Lapantouflemagic.FancyStorage.DisplayName,稀有物品收集箱,686
Lapantouflemagic.FancyStorage.Description,"储存珍贵的核心物品.
不要问枕头从哪里来.",687
Lapantouflemagic.FancyStorage.FlavorDescription,毫无疑问，这是储存一套独特而重要的玻璃器皿的最佳方式.,688
Good.Tools.DisplayName,工具,689
Good.Tools.PluralDisplayName,工具,690
Lapantouflemagic.Megaplatform.DisplayName,巨型平台,696
Lapantouflemagic.Megaplatform.FlavorDescription,"""所以我们必须在玩家不上厕所的时候重新开灯-
- 嘘！那是个秘密！""
-两只匿名海狸",697
Lapantouflemagic.Verydeep_mine_elevator.DisplayName,深渊的电梯,698
Lapantouflemagic.Verydeep_mine_elevator.FlavorDescription,"""来吧别再装腔作势了！危险什么危险？面对危险我大笑！啊啊啊啊阿""
-废墟探测队Nb 3，队长的遗言",699
Lapantouflemagic.NarrowLodge.DisplayName,又高又窄的小屋,700
Lapantouflemagic.NarrowLodge.Description,"一个又高又窄的小屋，用来堵住不方便的角落.
<color=#00FFFF>防水建筑</color>",701
Lapantouflemagic.NarrowLodge.FlavorDescription,"""啊，谁想到这里会适合居住呢？这一定是建筑技术人员的工作!""
-工程师的海狸",702
Lapantouflemagic.MechanizedRicefarm.DisplayName,"发条水培
水稻种植场",703
Lapantouflemagic.MasterInSupStrucEng.DisplayName,大型结构工程硕士,709
Lapantouflemagic.MasterInSupStrucEng.PluralDisplayName,大型结构工程硕士,710
Lapantouflemagic.WPBeaverStatue.FlavorDescription.Folktails,"""绝对是有限资源的最佳利用…""
-探险队队长.",712
Lapantouflemagic.GiantPillar.DisplayName,巨型支柱,713
Lapantouflemagic.GiantPillar.Description,"半棵红杉卡在地里，表现得像个平台.
侧平台可锚定在中间高度..",714
Lapantouflemagic.GiantPillar.FlavorDescription,一根大木头!,715
Good.MintyBambooShoot.DisplayName,竹笋,716
Good.MintyBambooShoot.PluralDisplayName,竹笋,717
Lapantouflemagic.Deprecated.DisplayName,<color=red>弃用的实体!</color>,718
Lapantouflemagic.Deprecated.Description,"<color=red>这个东西被弃用了，并缺少一些新的功能！
有机会就换一个新的</color>",719
Lapantouflemagic.Deprecated.FlavorDescription,"<color=red>该建筑已弃用，并缺少一些新功能 !
有机会就换一个新的</color>",720
Lapantouflemagic.BurnsWard.DisplayName,烧伤病房,721
Lapantouflemagic.BurnsWard.Description,"一个专门治疗烧伤的医疗病房，使用XXX可以更快地恢复.
<color=#00FFFF>防水建筑</color>",722
Lapantouflemagic.BurnsWard.FlavorDescription,"""深色皮毛的气味真的很难闻l""",723
Lapantouflemagic.InfectiousWard.DisplayName,传染病房,724
Lapantouflemagic.InfectiousWard.Description,"一个专门治疗传染病的医疗病房，使用XXX可以更快地康复.
<color=#00FFFF>防水建筑</color>",725
Lapantouflemagic.InfectiousWard.FlavorDescription,"""拜托，鲍比，你这次吃了什么？我以前从未见过这些症状""
-每隔几周就会有一个医生.",726
Lapantouflemagic.TraumatologyWard.DisplayName,创伤科病房,727
Lapantouflemagic.TraumatologyWard.Description,"一个专门治疗身体损伤的医疗病房，使用XXX可以更快地恢复.
<color=#00FFFF>防水建筑</color>",728
Lapantouflemagic.TraumatologyWard.FlavorDescription,"""今天会是什么? 肺部穿刺? 断腿？头部受伤？一次完成？"" ",729
Lapantouflemagic.NormalWard.DisplayName,普通病房,730
Lapantouflemagic.NormalWard.Description,"一个安静的地方，让受伤的海狸盯着nurs。。。erm可以休息，并为各种问题获得适当的医疗护理。
伤口大多通过丰富的食物、日常护理和大量休息来治疗(由一楼诊所提供).
<color=#00FFFF>防水建筑</color>",731
Lapantouflemagic.NormalWard.FlavorDescription,"""其他人认为我很笨拙，或者我真的很喜欢护士。但实际上我只是太懒了""
-矿工海狸",732
Good.FoodAndCare.DisplayName,食品和护理,733
Good.FoodAndCare.PluralDisplayName,食品和护理,734
Lapantouflemagic.BetterMedicine.DisplayName,基础风油精,735
Lapantouflemagic.BetterMedicine.PluralDisplayName,基础风油精,736
Lapantouflemagic.WaterCannon.DisplayName,水炮,737
Lapantouflemagic.WaterCannon.FlavorDescription,"""我想知道我是否能在枪管开始射击之前进入…""
-又是一只愚蠢的海狸 ",738
Good.SiliconMetal.DisplayName,硅锭,739
Good.SiliconMetal.PluralDisplayName,硅锭,740
Lapantouflemagic.SolarArray.DisplayName,太阳能电池阵列,741
Lapantouflemagic.SolarArray.Description,根据古代胡曼文献，捕捉阳光并将其转化为这种奇怪的“电”。最好注意它，另一只眼睛盯着你的脚。,742
Lapantouflemagic.SolarArray.FlavorDescription,"""嗯，有趣的是夏天在炎热的表面上煮南瓜片""",743
Lapantouflemagic.Unplantable.,无法阻止,744
Reciepe.GoldPanning.DisplayName,淘金,745
Good.GoldDust.DisplayName,金粉,746
Good.GoldDust.PluralDisplayName,金粉,747
Good.GoldBar.DisplayName,金条,748
Good.GoldBar.PluralDisplayName,金条,749
Good.SurgeryKits.DisplayName,手术包,750
Good.SurgeryKits.PluralDisplayName,手术包,751
Good.AntibioticsAndDisinfectant.DisplayName,抗生素,752
Good.AntibioticsAndDisinfectant.PluralDisplayName,抗生素,753
Good.FrostBalm.DisplayName,镇痛软膏,754
Good.FrostBalm.PluralDisplayName,镇痛软膏,755
Lapantouflemagic.TankShower.DisplayName,水箱淋浴器,756
Lapantouflemagic.TankShower.Description,"从储水桶取水的淋浴器.
对于那些忍不住想在硬模式下玩的精神错乱的怪人来说，这很有用.<color=green>可容纳2只海狸</color>",757
Lapantouflemagic.TankShower.FlavorDescription,"""你为什么这样对自己？""",758
Lapantouflemagic.HoomanRuins.DisplayName,胡曼废墟之旅,759
Lapantouflemagic.NEWForester.Description,"种植基本树木.
<color=#00FFFF>防水建筑</color>",760
Lapantouflemagic.Handicrafter.Description,"制造制成品的城镇住宅。
<color=#00FFFF>防水建筑</color>",762
Lapantouflemagic.TreeNurseryWatertightBubble.Description,"为了保护树苗免受洪水侵袭，将在苗圃周围修建一条带大玻璃板的长走道。
<color=#00FFFF>防水建筑</color>
<color=green>防水部件必须始终位于防水或地面之上!</color>",763
Lapantouflemagic.IrrigationTower.Description,"通过消耗水灌溉周围的土地.
<color=green>耗水量不比垃圾场高.</color>
<color=#00FFFF>防水建筑</color>",764
Lapantouflemagic.Smallcookhouse.Description,"一个中等大小的小屋，烹饪空间稍大，可以准备简单的食物和饮料.
<color=#00FFFF>防水建筑</color>",765
Lapantouflemagic.KitchenHouse.Description,"机械化厨房
<color=#00FFFF>防水建筑</color>",766
Lapantouflemagic.UselessPlant1.DisplayName,蕨类植物装饰,767
Lapantouflemagic.waterpumpUpgrade.Description,"将升级模块放置在两个相邻水泵之间
<color=#00FFFF>防水建筑</color>
<color=green>镜头方向至关重要!</color>",768
Lapantouflemagic.DeepWaterPumpUpgrade.Description,"将升级模块放置在两个相邻的深水泵之间
<color=#00FFFF>防水建筑</color>
<color=green>镜头方向至关重要!</color>",769
Good.HoomanRelic.DisplayName,胡曼遗迹,770
Good.HoomanRelic.PluralDisplayName,胡曼遗迹,771
Good.NuclearWaste.DisplayName,核废料,772
Good.NuclearWaste.PluralDisplayName,核废料,773
Lapantouflemagic.AdvancedSawmill.DisplayName,先进的锯木厂,774
Lapantouflemagic.AdvancedSawmill.Description,"一座巨大的建筑，几乎是一整座大坝。将巨大的原木切割成不同的产品。
在其周围产生大量灰尘。
<color=#00FFFF>防水建筑</color>",775
Lapantouflemagic.AdvancedSawmill.FlavorDescription,"""只有把世界一分为二，我才会满意""
 - 机械海狸",776
Good.GiantHalfLog.DisplayName,巨型半原木,777
Good.GiantHalfLog.PluralDisplayName,巨型半原木,778
Lapantouflemagic.Megaplatform.Description,"一个巨大的平台能够支撑巨大的负载，由于化学的力量，它拥有近乎永恒的人造光。放置在以下任何建筑物上 :
 - 发条水培农场
 - 温室
 - 热核压机
 - 健身广场
 - 多用途户外工作空间
 - Bot汇编程序
 - 拖运机器人备用区
 - 天空喷泉
 - Pétanque Court",782
Lapantouflemagic.Verydeep_mine_elevator.Description,允许海狸深入废墟!我们在下面会发现什么黑暗的秘密？,783
Lapantouflemagic.WarmStorage.DisplayName,保温锅,784
Lapantouflemagic.WarmStorage.Description,"一个巨大的锅，用来放在火上保温。
<color=green>相机方向至关重要！</color>",785
Lapantouflemagic.WarmStorage.FlavorDescription,"""但是…怎么…？这东西比房子还大!""
-一个建筑师海狸”,786
Lapantouflemagic.WarmStorageBaseL.DisplayName,暖储底座（左）,787
Lapantouflemagic.WarmStorageBase.FlavorDescription,""""显然，胡曼人曾经说过，每一场精彩的比赛都需要一座爪形建筑。但我们为什么决定在现实生活中建造它呢？""
-玛蒂尔达，精神错乱前的日子。",790
Lapantouflemagic.ContaminatedJail.DisplayName,受污染的海狸监狱,791
Lapantouflemagic.ContaminatedJail.FlavorDescription,"""把海狸关进完全由木头制成的监狱似乎是个愚蠢的想法，但它们太有礼貌了，不敢逃跑""",793
Lapantouflemagic.Topentrancewatertightlodge_BoxStorage.DisplayName,筒子楼（劳工+仓库）,794
Lapantouflemagic.Topentrancewatertightlodge_BoxStorage.Description,"一个中等大小的防水小屋，围绕着梯子建造，有一个悬垂的储物空间环。
可以堆叠在自己身上，变体，并可以承载选定的建筑。
2个家庭 <color=green>1个劳工</color>.
<color=#00FFFF>防水建筑</color>
<color=#FF0000>警告：建筑物不能在自己的体积下建造",795
Lapantouflemagic.Topentrancewatertightlodge_BoxStorage.FlavorDescription,"""如果你把整座塔漆成绿色，然后从顶部爬下梯子，有时你会进入一个奇怪的世界，里面充满了会走路的蘑菇和会飞的乌龟！""
 -疯狂厨师玛蒂尔达",796
Lapantouflemagic.Topentrancewatertightlodge_LiquidStorage.DisplayName,筒子楼（劳工+液体储存）,797
Lapantouflemagic.Topentrancewatertightlodge_LiquidStorage.Description,"一个围绕梯子建造的中型防水小屋，有一个额外的液体储存地板。
可以堆叠在自己身上，变体，并可以承载选定的建筑。
2个家庭  <color=green>1个劳工 </color>.
<color=#00FFFF>防水建筑</color>
<color=#FF0000>警告：建筑物不能在自己的体积下建造</color>",798
Lapantouflemagic.Topentrancewatertightlodge_LiquidStorage.FlavorDescription,"""建筑师一定对这件事有严格的限制，才能接受它的简单性和功能性。""
-工程师的海狸",799
Lapantouflemagic.Topentrancewatertightlodge.DisplayName,大桶房（带侧门）,800
