ID,Text,Comment
Good.Seashells.PluralDisplayName,貝殻,-
Good.Shellnecklace.DisplayName,貝殻のネックレス,-
Good.Shellnecklace.PluralDisplayName,貝殻のネックレス,-
Good.Methane.DisplayName,メタン,-
Good.Methane.PluralDisplayName,メタン,-
Good.Alcohol.DisplayName,強い酒,-
Good.Alcohol.PluralDisplayName,強い酒,-
Good.ExoticSeeds.DisplayName,不思議な種,-
Good.ExoticSeeds.PluralDisplayName,不思議な種,-
Good.BrokenGlass.DisplayName,割れたガラス,-
Good.BrokenGlass.PluralDisplayName,割れたガラス,-
Good.Pumpkin.DisplayName,カボチャ,-
Good.Pumpkin.PluralDisplayName,カボチャ,-
Lapantouflemagic.Pumpkin.Description,手間がかからない巨大作物だが、制御しないと無秩序に育つ傾向がある。,-
Lapantouflemagic.Pumpkin.FlavorDescription,「1年で一番暗い夜に、奴らは光る目と口を開けて……いたずらっ子を食べちまうんだよ！」—婆さんビーバー、キャンプファイヤーにて,-
TopBar.Special,建物関連,-
TopBar.Plan,設計図,-
TopBar.Constructionmaterials,建築資材,-
TopBar.Drinkable,飲み物,-
ToolGroups.village,基本的な集落の構造物,-
ToolGroups.Basicbuildings,基本的な建物,-
ToolGroups.intermediatebuildings,中級の建物,-
ToolGroups.advancedbuildings,先進的な建物,-
ToolGroups.lightindustry,工業,-
ToolGroups.heavyindustrybuildings,先進的な工業,-
ToolGroups.Damhouses,ダムと家,-
Luc.notutorial.warning,<color=red>このMODはチュートリアルと互換性がありません。</color>,-
Luc.Loglevee.Description,基本的な土地造成のために多数の丸太を泥に刺して作った粗末な堤防。\r\n高い地面と隣接している必要があります。,-
Lapantouflemagic.primitivedam.FlavorDescription,「へぇ～、結構シャレオツじゃん。」—都市部のビーバー,-
Luc.LibraryOffice.Description,図書館の小さな事務所。\r\n司書は空いた時間で本を複写する。\r\n<color=green>図書館の左奥の角にしか設置できません。</color>,-
Luc.NewDistrictCenter.Description,村の中心にある大きな小屋。\r\n<color=green>荷降ろし場として機能する。</color>,-
Lapantouflemagic.4Wdistrictcenter.DisplayName,4方向対応地区の中心,-
Lapantouflemagic.Unstorablestorage.DisplayName,保管できない資源,-
Lapantouflemagic.StorageHouseW.DisplayName,貯蔵タンク付きの家,-
Lapantouflemagic.StorageHouseW.Description,液体を貯蔵するタンクを兼ねた高層住宅。\r\n<color=#00FFFF>水を通さない建物</color>,-
Lapantouflemagic.StorageHouseW.FlavorDescription,「努力した、本当に努力した、でもどうしようもなかった、どうしても家が欠かせなかったんだ！」—建築士のビーバー,-
Lapantouflemagic.StorageHouseB.DisplayName,倉庫付きの家,-
Lapantouflemagic.StorageHouseB.Description,箱物を収納する倉庫を兼ねた高層住宅。\r\n<color=#00FFFF>水を通さない建物</color>,-
Lapantouflemagic.StorageHouseB.FlavorDescription,ニンゲンの建築工学の最高峰「立方体」をモデルにした。,-
Lapantouflemagic.KitchenModule.DisplayName,汎用調理場モジュール,-
Lapantouflemagic.KitchenModule.Description,機械化調理場を少し拡張して単純な料理ができる。\r\n<color=#00FFFF>水を通さない建物</color>,-
Lapantouflemagic.KitchenModule.FlavorDescription,「俺は料理の仕方を知らないが、動く機械がたくさんあるから、何もかもうまくいくはずだ。」,-
Lapantouflemagic.BIT.DisplayName,エコール・ノルマル・シュビーバール,École Normale Subeaveure-フランスの大学名のもじり。
Lapantouflemagic.BIT.Description,優秀なビーバーが新技術を開発するための先端科学研究所。\r\n<color=red>この建物は水を通す！</color>,-
Lapantouflemagic.BIT.FlavorDescription,「私達の資料によれば、大学名の由来はカエルを食用としていたニンゲンの部族までさかのぼります。」—歯無しの賢者,フランスのこと
Luc.triplewatertightlodgeBottom.DisplayName,水密性の大きな2階建てロッジ,-
Luc.triplewatertightlodgeBottom.Description,運搬員として働く2世帯のための大きな家。\r\n<color=#00FFFF>水を通さない建物</color>,-
Luc.triplewatertightlodgeBottom.FlavorDescription,「あたしらの人口は肉球に負えなくなっているんじゃありませんか。」—農民ビーバー,-
Lapantouflemagic.DeepWaterPumpUpgrade.DisplayName,深水汲水ポンプ（アップグレード）,-
Lapantouflemagic.DeepWaterPumpUpgrade.Description,隣接する2台の汲水ポンプ（深水）の間に設置するアップグレードモジュール。\r\n<color=#00FFFF>水を通さない建物</color>,-
Lapantouflemagic.DeepWaterPumpUpgrade.FlavorDescription,「これでダムは完璧なものになる！」—歯無しの賢者,-
Lapantouflemagic.waterpumpUpgrade.DisplayName,汲水ポンプ（アップグレード）,-
Lapantouflemagic.waterpumpUpgrade.Description,隣接する2台の汲水ポンプの間に設置するアップグレードモジュール。\r\n<color=#00FFFF>水を通さない建物</color>,-
Lapantouflemagic.waterpumpUpgrade.FlavorDescription,ポンプさえ短くなければなぁ……,-
Lapantouflemagic.DeepWaterpumpupgradewallsegment.DisplayName,深水汲水ポンプ（アップグレード）末端用パーツ,-
Lapantouflemagic.DeepWaterpumpupgradewallsegment.Description,連続して設置された汲水ポンプ（深水）の端っこに建設できる堤防。\r\n<color=red>カメラをうんと近づけると設置しやすい。</color>\r\n<color=#00FFFF>水を通さない建物</color>,-
Lapantouflemagic.DeepWaterpumpupgradewallsegment.FlavorDescription,もう泥と丸太でダムを作るような原始人じゃない。我々はちゃんとしたダムを作る文明人だ！,-
Lapantouflemagic.Waterpumpupgradewallsegment.DisplayName,汲水ポンプ（アップグレード）末端用パーツ,-
Lapantouflemagic.Waterpumpupgradewallsegment.Description,連続して設置された汲水ポンプの端っこに建設する堤防。\r\n<color=red>カメラをうんと近づけると設置しやすい。</color>\r\n<color=#00FFFF>水を通さない建物</color>,-
Lapantouflemagic.Waterpumpupgradewallsegment.FlavorDescription,ポンプの部分をオミットすれば、貯水ダムになるんじゃ……？なんてね。あり得ない妄想だ。,-
Lapantouflemagic.primitivedam3x3Utilityupgrade.DisplayName,万能ダム（アップグレード）水門,-
Lapantouflemagic.primitivedam3x3Utilityupgrade.Description,万能ダムをアップグレードして、水門としての機能を追加する。\r\n<color=green>水位が0.5を超えると元のダムを上書きする。</color>,-
Lapantouflemagic.primitivedam3x3Utilityupgrade.FlavorDescription,「刮目せよ！これが棒と接着剤の底力だ！それとネジと板と計画もね、当然。」,-
Good.ComicBooks.DisplayName,漫画,-
Good.ComicBooks.PluralDisplayName,漫画,-
Lapantoufemagic.ComicsSegment.DisplayName,漫画コーナー,-
Lapantoufemagic.ComicsSegment.Description,オタクのビーバーが漫画を読み漁るための快適な空間。\r\n<color=green>図書館の左奥の角にしか設置できません。</color>,-
Lapantoufemagic.ComicsSegment.FlavorDescription,「『セカイ』っていつも滅亡の危機に瀕してるね？」,セカイ系
Lapantouflemagic.Lightgravitybattery.DisplayName,軽量重力バッテリー,-
Lapantouflemagic.Lightgravitybattery.Description,束ねた丸太を重り代わりにした、簡単に作れる重力バッテリー。,-
Lapantouflemagic.Lightgravitybattery.FlavorDescription,いたずらっ子を数時間ここに吊り下げておくというのはよくあるお仕置きだ。,-
Lapantouflemagic.Superplatform2x2Metal.Description,他の方法では積み重ねられない建物の上に設置するための非常に頑丈な足場。\r\n以下の建物を対象としています：\r\n- <color=green>錬金術工房</color>\r\n- <color=green>機械工のロッジ</color>\r\n- <color=green>タッパーの小屋</color>\r\n- <color=green>圧搾機</color> (積み重ねられない部分)\r\n他の場所に設置すると<color=red>ゲームがクラッシュ</color>するかも知れません。,-
Lapantouflemagic.Superplatform2x3Metal.Description,他の方法では積み重ねられない建物の上に設置するための非常に頑丈な足場。\r\n- 以下の建物を対象としています：\r\n- <color=green>製粉所</color>\r\n- <color=green>初歩的な製材所</color>(積み重ねられない部分)\r\n- <color=green>製紙工場</color>(積み重ねられない部分)\r\n- <color=green>水生農場</color> (積み重ねられない部分)\r\n- <color=green>製錬所</color>\r\n- <color=green>水車</color>\r\n他の場所に設置すると<color=red>ゲームがクラッシュ</color>するかも知れません。,-
Lapantouflemagic.Superplatform3x4Metal.Description,他の方法では積み重ねられない建物の上に設置するための非常に頑丈な足場。\r\n以下の建物を対象としています：\r\n- <color=green>大きな農場</color>\r\n- <color=green>水生農場</color>\r\n他の場所に設置すると<color=red>ゲームがクラッシュ</color>するかも知れません。,-
Good.Scaffolding.DisplayName,枠組足場,-
Good.Scaffolding.PluralDisplayName,枠組足場,-
Good.Balloon.DisplayName,気球,-
Good.Balloon.PluralDisplayName,気球,-
Good.Clay.DisplayName,粘土,-
Good.Clay.PluralDisplayName,粘土,-
Good.MeanFlower.DisplayName,イバラの花,-
Good.MeanFlower.PluralDisplayName,イバラの花,-
Good.Cabbage2.DisplayName,キャベツ,-
Good.Cabbage2.PluralDisplayName,キャベツ,-
Good.CabbageButNotRaw.DisplayName,加工キャベツ,-
Lapantouflemagic.Brambles.DisplayName,イバラ,-
Lapantouflemagic.Brambles.FlavorDescription,いつの日か、世界はイバラで完全に覆われるだろう。,-
Lapantouflemagic.Cabbage.DisplayName,キャベツ,-
Lapantouflemagic.Cabbage.FlavorDescription,「一口でもかじったら、最後まで食べんか。」—婆さんビーバー,-
Lapantouflemagic.GiantSequoia.DisplayName,巨大セコイア,-
Lapantouflemagic.GiantSequoia.FlavorDescription,この巨大セコイアを使ってどれだけ高い建物を作れるんだろう。,-
Good.RedGrapes.DisplayName,赤ブドウ,-
Good.RedGrapes.PluralDisplayName,赤ブドウ,-
Lapantouflemagic.grapevine.DisplayName,ブドウの木,-
Lapantouflemagic.NewVine.FlavorDescription,あぁ、ようやく文明を取り戻した。,-
Lapantouflemagic.SequoiaCradle.DisplayName,セコイアの苗床,-
Lapantouflemagic.SequoiaCradle.Description,小さなセコイアの苗木が大きく育つように慎重に整備された空間。,-
Lapantouflemagic.SequoiaCradle.FlavorDescription,「木が土を食べられるということは、土は食べ物というコトよね。」—狂気の料理人マチルダ,-
Lapantouflemagic.Rice.DisplayName,田んぼ,-
Lapantouflemagic.Rice.FlavorDescription,泥を巻き上げないで,-
Good.Rice.DisplayName,米,-
Good.Rice.PluralDisplayName,米,-
Good.FriedRice.DisplayName,炒飯,-
Good.FriedRice.PluralDisplayName,炒飯,-
Lapantouflemagic.ZauerKrautBarrel.DisplayName,発酵樽,-
Lapantouflemagic.ZauerKrautBarrel.Description,発酵させたり、漬けたり、分解させたりするために様々なものを入れられる樽。\r\nこの建物をは原料を受け取るために<color=green>運搬員</color>が必要です。\r\n<color=red>中身を優先的に運び出すために液体貯蔵庫を<color=green>取り寄せる<color=red>に設定してください。</color>,-
Lapantouflemagic.ZauerKrautBarrel.FlavorDescription,「つまり、この中は誰も開けない閉鎖空間という訳だ。実に興味深い。」—桐かじジャック,Jack the Gnawerは切り裂きジャックのもじりで、死体の隠し場所を探しているようだ。
Good.ChestnutStew.DisplayName,キノコシチュー,-
Good.ChestnutStew.PluralDisplayName,キノコシチュー,-
Good.GreenStew.DisplayName,野菜シチュー,-
Good.GreenStew.PluralDisplayName,野菜シチュー,-
NaturalResource.PinkBirch.DisplayName,常咲の桜,-
NeedGroup.Housing.DisplayName,住宅,-
Lapantouflemagic.SpaciousHouse.DisplayName,広い住宅,-
Lapantouflemagic.Treillis.DisplayName,ブドウ棚,-
Lapantouflemagic.Treillis.FlavorDescription,ブドウが巻き付いて成長できるように設置される構造物。,-
Good.BraisedCabbage.PluralDisplayName,キャベツ煮込み,-
Good.BraisedCabbage.DisplayName,キャベツ煮込み,-
Lapantouflemagic.Topentrancewatertightlodge.DisplayName,ドーナツ型ロッジ,-
Lapantouflemagic.Topentrancewatertightlodge.Description,中央に吹き抜けがある不思議な構造物。\r\n<color=green>運搬員を1人</color>雇う。\r\n<color=#00FFFF>水を通さない建物</color>,-
Lapantouflemagic.Topentrancewatertightlodge.FlavorDescription,「最新の桶テクノロジーのおかげで、中央の穴に水が入ることはありません ！」—ビーロン・マスク,-
Lapantouflemagic.2x2LousyWarehouse.DisplayName,粗末な倉庫,-
Lapantouflemagic.2x2LousyWarehouse.Description,資源を置いておくために整頓した空間。,-
Lapantouflemagic.2x2LousyWarehouse.FlavorDescription,「これが建物って呼べるかよ！？屋根も壁も無いじゃないか！」—建築士のビーバー,-
Lapantouflemagic.LousyWarehouseS.DisplayName,粗末な小さな倉庫,-
Lapantouflemagic.LousyWarehouseS.Description,無価値な仕事に付随する怠惰の恥ずべき成果物。,-
Lapantouflemagic.LousyWarehouseS.FlavorDescription,「こんなものに労力を割いている暇はない。」—建築士のビーバー,-
Lapantouflemagic.Cabbage2.DisplayName,キャベツ,-
Lapantouflemagic.Cabbage2.FlavorDescription,なんというか、キャベツみたいな味がする。,-
NaturalResource.PinkBirch.FlavorDescription,「『わたあめ』って何？何で皆これを『わたあめの木』って呼ぶ？」—農民ビーバー,-
Lapantouflemagic.FoodPlaza.DisplayName,大きな調理テント,-
Good.Salt.DisplayName,岩塩,-
Good.Salt.PluralDisplayName,岩塩,-
Good.ZauerKraut.DisplayName,ザワークラウト,酢キャベツ。でも酢じゃない
Good.ZauerKraut2.DisplayName,樽の洗浄,-
Good.ZauerKraut.PluralDisplayName,ザワークラウト,-
Lapantouflemagic.GreaterCookingtent.DisplayName,大規模な調理テント,-
Lapantouflemagic.GreaterCookingtent.Description,幻の「極上のシチュー」が作られるまでの間、ビーバーがたむろできる大きなテント。,-
Lapantouflemagic.GreaterCookingtent.FlavorDescription,「シェフの意見が合わないのは珍しくもないんじゃが、ある日3人のシチュー職人がどのレシピがこの街に最適かで議論し始めてな、それが「大シチュー戦争」の始まりじゃよ。あんな事が二度と繰り返されないように、儂らは後世に伝え続けなければならん。」—爺さんビーバー、尻尾を失った経緯について,ビーバーから見たらビーバーは「人」と数える点に注意
Lapantouflemagic.GreenPeas.DisplayName,グリーンピース,-
Lapantouflemagic.GreenPeas.FlavorDescription,「新鮮なグリーンピースは美味しいのよ、知ってた？」—お母さんビーバー,-
Lapantouflemagic.IrrigationTower2.Description,灌漑用の塔を支える高床式の家。<color=green>水の消費量は放水場に匹敵します。</color>\r\n<color=red>倒壊注意！\r\nこの建物の下には作物だけが配置可能です。</color>,-
Lapantouflemagic.NewWaterPump.Description,飲料用に水を汲み上げ、ろ過する。\r\n<color=#00FFFF>水を通さない建物</color>,-
Lapantouflemagic.NiceView.DisplayName,いい眺め,-
Good.MediumCauldron.DisplayName,普通の釜,-
Good.MediumCauldron.PluralDisplayName,普通の釜,-
Need.Filth.CriticalDescription,このビーバーは汚れにまみれていて、綺麗になるまで仕事を拒否します,-
Need.Filth.CriticalDescriptionShort,ビーバーが汚れた！,-
Good.Toys.DisplayName,木製玩具,木のおもちゃ
Good.Toys.PluralDisplayName,木製玩具,木のおもちゃ
Good.ChemistrySet.DisplayName,化学セット,-
Good.ChemistrySet.PluralDisplayName,化学セット,-
Lapantouflemagic.ClayPot.DisplayName,陶器,ツボ？
Lapantouflemagic.ClayPot.PluralDisplayName,陶器,ツボ？
Lapantouflemagic.Filth.DisplayName,きれいな毛皮,-
Lapantouflemagic.ClayPit.DisplayName,粘土採取場,-
Lapantouflemagic.ClayPit.Description,ビーバーが泥を漁って粘土を採取するための川に仕切られた空間。,-
Lapantouflemagic.ClayPit.FlavorDescription,「うげー！ネバネバ！気持ちわりい！」—粘土鉱員のビーバー,-
Lapantouflemagic.Foundry.DisplayName,高温鋳物工場,-
Lapantouflemagic.Foundry.Description,ビーバー技術の粋を集めて作られた印象的なシルエットはまさに産業中心地の証。最先端素材を圧倒的な効率で精製する。,-
Lapantouflemagic.Foundry.FlavorDescription,「燃えないゴミは無い。どんなゴミでも燃やせるのだから。」—鋳物工場の現場監督ビーバー,-
Lapantouflemagic.RiverBath.DisplayName,川風呂,-
Lapantouflemagic.RiverBath.Description,長い干ばつの後で多くのビーバーが体を洗うために簡単に仕切られた空間。,-
Lapantouflemagic.RiverBath.FlavorDescription,「ピンクの桶を使いたいの！」「これは俺がいつも使ってたヤツだよ！」—よくある子ビーバーの喧嘩,-
Lapantouflemagic.KitchenHouse.DisplayName,機械化調理場付き家,-
Lapantouflemagic.KitchenHouse.FlavorDescription,「私のシチューが至高のシチューだ。反対するならシチューにしてやる。」—狂気の料理人マチルダ,-
Lapantouflemagic.Florist.DisplayName,花屋,-
Lapantouflemagic.Florist.Description,装飾された歩道橋を備えた積み重ね可能な家。装飾用の花しか植えられないが、収穫は手伝える。\r\n<color=#00FFFF>水を通さない建物</color>,-
Lapantouflemagic.Florist.FlavorDescription,「畑の農作物を直接食べるなんて原始人のやることじゃ、ちゃんと収穫してから食べんか。」—婆さんビーバー,-
Lapantouflemagic.CrappyIrrigationTower.DisplayName,粗末な給水塔,-
Lapantouflemagic.CrappyIrrigationTower.Description,安価だが非効率的な灌漑方法。大切なベリーを枯らさないようにするのが精一杯。,-
Lapantouflemagic.CrappyIrrigationTower.FlavorDescription,「ちゃんとしたダムを作るべきだってば、こんなのその場しのぎなんだから」—農民ビーバー,-
Lapantouflemagic.Overhang.DisplayName,突き出した足場,-
Lapantouflemagic.Overhang.Description,通路にするために壁に設置する小さな足場。,-
Lapantouflemagic.Overhang.FlavorDescription,「高いところ大好き！」—愚かなビーバー,-
Lapantouflemagic.CornerOverhang.DisplayName,角に突き出した足場,-
Lapantouflemagic.CornerOverhang.FlavorDescription,「このアイコンは俺が作った。」—More Platformsの作者,Modderの内輪ネタ
Lapantouflemagic.Decoshroom.DisplayName,装飾用キノコ,-
Lapantouflemagic.Decoshroom.FlavorDescription,「このキノコは食べられないとは言うが、食べられる。少なくとも一口は。」—桐かじジャック,毒があっても最初の一口は食べられる。
Building.GiantBuriedTank.Description,壊れないように地面に埋めなければならないほど大きくて重いタンク。\r\n深さ2で3x3の穴に建てる必要があります。\r\n金属の支えは地面か、水を通さない構造物の上に位置する必要があります。\r\n<color=green>具体例は看板を参照してください。</color>,-
Lapantouflemagic.RPG.PluralDisplayName,テーブルトークRPG,-
Lapantouflemagic.FarmUpgradeA.DisplayName,農場のアップグレード：建築員の小屋,-
Lapantouflemagic.FarmUpgradeA.Description,隣り合った2棟の農家の上に設置できるアップグレードモジュール。\r\nいくらか箱物を貯蔵できる。\r\n<color=green>建築員を4人</color>雇う。\r\n<color=#00FFFF>水を通さない建物</color>,-
Lapantouflemagic.FarmUpgradeA.FlavorDescription,「在宅勤務は便利に見えるが、あちこち走り回る子供を持つと、別の仕事場があった方がずっと良い。」—建設作業員のビーバー,-
Lapantouflemagic.FarmUpgradeB.DisplayName,農場のアップグレード：運搬員の小屋,-
Lapantouflemagic.FarmUpgradeB.Description,隣り合った2棟の農家の上に設置できるアップグレードモジュール。\r\nいくらか箱物を貯蔵できる。\r\n<color=green>運搬員を4人</color>雇う。\r\n<color=#00FFFF>水を通さない建物</color>,-
Lapantouflemagic.FarmUpgradeB.FlavorDescription,「なんでキャベツを数えなきゃいけないの？数字って難しい！」-愚かなビーバー、「在庫」の概念について,-
Lapantouflemagic.FarmUpgradeC.DisplayName,農場のアップグレード：オタクの屋根裏,-
Lapantouflemagic.FarmUpgradeC.Description,隣り合った2棟の農家の上に設置できるアップグレードモジュール。\r\nいくらか箱物を貯蔵できる。\r\nオタクのビーバーがTRPG「トンネルズ＆ニンゲンズ」を遊ぶのにピッタリ。\r\n<color=#00FFFF>水を通さない建物</color>,-
Lapantouflemagic.FarmUpgradeC.FlavorDescription,「ドアが後ろで重厚な音を立てて閉まり、目がゆっくりと暗闇に慣れると、ついに世界を脅かす黒幕の顔が見えてきた…」「マチルダは、終焉のダムの柄杓を構え、不敵に笑いながら言った。『あなたもシチューになりたいの？』」「ここで恐怖値チェックです。失敗すると2d6ダメージを受けます。」,damnationは恐らくダムにちなんだダジャレだが特に気の利いた訳が思いつかない。
Lapantouflemagic.NEWFarmhouse.Description,作物の植え付けと収穫を行う農民を雇う。\r\n<color=#00FFFF>水を通さない建物</color>,-
Building.GiantBuriedTank.DisplayName,巨大埋蔵タンク,-
Lapantouflemagic.FarmUpgradeD.DisplayName,農場のアップグレード：アシスタント農家,-
Lapantouflemagic.FarmUpgradeD.FlavorDescription,「この作業を機械化できないか検討しなければなりません。単純作業ではじきに頭打ちになります。」—技術者ビーバー,-
Lapantouflemagic.GathererHouse.DisplayName,収穫者の小屋,-
Lapantouflemagic.GathererHouse.Description,採集ビーバーが集まり、仕事を分担するための大きな家。1世帯が住める。\r\n<color=#00FFFF>水を通さない建物</color>,-
Lapantouflemagic.GathererHouse.FlavorDescription,「泥とベリー汁にまみれた体で私の家にあがるんじゃないよ！まず体を流してこないとあんたを川に投げ入れるよ！」—母さんビーバー、毎晩の光景,-
Lapantouflemagic.LumberjackHouse.DisplayName,伐採計画の小屋,-
Lapantouflemagic.LumberjackHouse.Description,木こり達の作業拠点としても機能する背の高いロッジ。適切な計画により効率が上昇する。1世帯が住める。\r\n<color=#00FFFF>水を通さない建物</color>,-
Lapantouflemagic.LumberjackHouse.FlavorDescription,「ぼくのパパ、最強。セコイアを丸ごと背負って運べるんだよ。」—典型的な子供の自慢,-
Lapantouflemagic.PassthroughHouse.DisplayName,通過ロッジ,-
Lapantouflemagic.PassthroughHouse.Description,ビーバーがダムの反対側に簡単に行けるように、複雑なエアロックを備えた少し大きめのロッジ。\r\n<color=green>運搬員を1人</color>雇い、1世帯が住める。\r\n<color=#00FFFF>水を通さない建物</color>,-
Lapantouflemagic.PassthroughHouse.FlavorDescription,「この家って無駄なスペースがあるように見えるでしょ？それがさぁ、エアロックは嵩張るしうるさいんだよ。夜は殆ど使われないから良いけどね。」,-
Lapantouflemagic.TappersFlag.DisplayName,タッパーの旗,-
Lapantouflemagic.TappersFlag.Description,木から樹液やシロップを採取するタッパーを雇う。,-
Lapantouflemagic.TappersFlag.FlavorDescription,簡単な仕事に見えるだろうが、ネバネバが毛皮に付かないようにするには熟練の技術が必要だ。,-
Lapantouflemagic.TallPlatform.DisplayName,背の高い足場,-
Lapantouflemagic.LitteralDoubleplatform.FlavorDescription,「違うの、足場を2個積み重ねたものじゃないの。それは違法なのは知っているでしょう。これは間に足場がある背の高い足場で、全くの別物なの。」—母さんビーバー,-
Good.FreshwaterWeed.DisplayName,淡水藻,-
Good.FreshwaterWeed.PluralDisplayName,淡水藻,-
Lapantouflemagic.MechanizedSeaweedfarm.DisplayName,機械仕掛けの水耕栽培農場,-
Lapantouflemagic.ClockworkWaterFarmBlueprint.DisplayName,機械仕掛けの水耕栽培農場の設計図,-
Lapantouflemagic.ClockworkWaterFarmBlueprint.PluralDisplayName,機械仕掛けの水耕栽培農場の設計図,-
Lapantouflemagic.ClockworkWaterFarmBlueprint.Fancy.DisplayName,精巧な機械仕掛けの水耕栽培農場の設計図,-
Lapantouflemagic.ClockworkWaterFarmBlueprint.Fancy.PluralDisplayName,精巧な機械仕掛けの水耕栽培農場の設計図,-
Lapantouflemagic.MechanizedSeaweedfarm.Description,機械的な力を巧みに使って美味しい食べ物を作る複雑な装置。保守のために木材を消費する。\r\n木材の在庫を持つには<color=green>運搬員が必要</color>です。,-
Lapantouflemagic.MechanizedSeaweedfarm.FlavorDescription,「ビーバー工学第一原則、動いている機械をよく見ようと近寄りすぎてはならない。」—爺さんビーバー、ヒゲに何があったかについて,-
Lapantouflemagic.NEWPaperMill.Description,機械化された製紙工場。たまに歯車が壊れる。\r\n<color=#00FFFF>水を通さない建物</color>,-
Lapantouflemagic.SmallAquiferPump.DisplayName,小型井戸ポンプ,-
Lapantouflemagic.SAquiferPumpBlueprint.Fancy.DisplayName,精巧な小型井戸ポンプの設計図,-
Lapantouflemagic.SAquiferPumpBlueprint.Fancy.PluralDisplayName,精巧な小型井戸ポンプの設計図,-
Lapantouflemagic.SAquiferPumpBlueprint.DisplayName,小型井戸ポンプの設計図,-
Lapantouflemagic.SAquiferPumpBlueprint.PluralDisplayName,小型井戸ポンプの設計図,-
Lapantouflemagic.SmallAquiferPump.Description,地下水を汲み上げる機械式ポンプ。たまに歯車が壊れる。\r\n歯車の在庫を持つには<color=green>運搬員が必要</color>です。,-
Lapantouflemagic.SmallAquiferPump.FlavorDescription,「つまり、たくさん動力があれば干ばつ中でも水が出てくるの？でもどうやって動力を…」「シッ！ボビー、馬鹿なことを言うな。」—父さんビーバー,-
Lapantouflemagic.MechanicalDrill.DisplayName,削岩機,ドリルが既に機械なのに機械化って付いてるのは重言な気がする。
Lapantouflemagic.IronMechanicalDrill.DisplayName,削岩機（鉄鉱石）,-
Lapantouflemagic.MechanicalDrillBlueprint.Fancy.DisplayName,精巧な削岩機の設計図,-
Lapantouflemagic.MechanicalDrillBlueprint.Fancy.PluralDisplayName,精巧な削岩機の設計図,-
Lapantouflemagic.MechanicalDrillBlueprint.DisplayName,削岩機の設計図,-
Lapantouflemagic.MechanicalDrillBlueprint.PluralDisplayName,削岩機の設計図,-
Lapantouflemagic.IronMechanicalDrill.Description,一般的な鉱物資源を採掘するために岩石を砕くドリル。ドリル刃は定期的に交換する必要がある。\r\n<color=red>廃石を消去するのは不正行為です。</color>\r\n<color=green>ドリル刃の在庫を持つには<color=green>運搬員が必要</color>です。,-
Lapantouflemagic.IronMechanicalDrill.FlavorDescription,「何日も同じ場所を掘り続けても、枯渇しないなんて信じられない！」—母さんビーバー,-
Lapantouflemagic.CoalMechanicalDrill.DisplayName,削岩機（石炭）,-
Lapantouflemagic.CoalMechanicalDrill.Description,一般的な鉱物資源を採掘するために岩石を砕くドリル。ドリル刃は定期的に交換する必要がある。\r\n<color=red>廃石を消去するのは不正行為です。</color>\r\n<color=green>ドリル刃の在庫を持つには<color=green>運搬員が必要</color>です。,-
Lapantouflemagic.CoalMechanicalDrill.FlavorDescription,「ドリルの回転が速ければ、摩擦で石炭に着火して山を爆発させられるかも！」—悪い錬金術師のビーバー,-
Lapantouflemagic.NEWGristmill.Description,植物を挽いて粉にする。しょっちゅう歯車が壊れる。\r\n<color=#00FFFF>水を通さない建物</color>,-
Good.GreenUdon.DisplayName,変なうどん,-
Good.Hobbyplants.PluralDisplayName,趣味用の植物,観葉植物とは違うらしい
Lapantouflemagic.Hobbygardener.DisplayName,日曜園芸家,-
Lapantouflemagic.Hobbygardener.Description,ビーバーが趣味を楽しむためだけに、過剰な量の資材を独り占めする小さな家。しかしベリーやタンポポを愚かにもすべて失ってしまった場合は、救世主になるかもしれない。\r\n<color=#00FFFF>水を通さない建物</color>,-
Lapantouflemagic.Hobbygardener.FlavorDescription,「ほらね？タンポポやベリーは土に敏感で、植え替えも難しい。だから好きな場所に植える訳にはいかないのさ。」—園芸ビーバー,-
Good.Drillbits.DisplayName,ドリル刃,-
Good.Drillbits.PluralDisplayName,ドリル刃,-
Lapantouflemagic.Topentrancewatertightlodge_segment.DisplayName,ドーナツ型ロッジの高層階,-
Lapantouflemagic.Topentrancewatertightlodge_segment.Description,はしごとして使えるように設計された奇妙な水密構造物。横から入ることはできない。\r\n積み重ね可能\r\n<color=green>運搬員を2人</color>雇い、2世帯が住める。\r\n<color=#00FFFF>水を通さない建物</color>,-
Lapantouflemagic.Factory.DisplayName,製造所,-
Lapantouflemagic.Factory.Description,金属を鋼鉄に加工し、貴重品を製造する大規模な工場。\r\n<color=#00FFFF>水を通さない建物</color>,-
Lapantouflemagic.Factory.FlavorDescription,「金床を作るために金床が必要なら、最初の金床はどこから来た？」—金属細工師アーモック,-
Lapantouflemagic.UselessPlant1.FlavorDescription,注意！食べられません。,-
Good.Quartz.DisplayName,石英,-
Good.Quartz.PluralDisplayName,石英,-
Good.ZauerKrautMix.DisplayName,ザワークラウトミックス,-
Good.ZauerKrautMix.PluralDisplayName,ザワークラウトミックス,-
Good.Kimchi.DisplayName,キムチ,-
Good.Kimchi.PluralDisplayName,キムチ,-
Good.RedSoda.DisplayName,爽快ソーダ,-
Good.RedSoda.PluralDisplayName,爽快ソーダ,-
Lapantouflemagic.Brewery.DisplayName,醸造所,-
